Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,
28-Dec-17,931,939.25,929.5,937.325,1871.231616,105554,2056,197515982,54062,51.22,19.5,12.65,
29-Dec-17,938.5,940,934.3,936.775,1875.116509,33637,743,63073294,11168,33.2,11.4,-3.45,
1-Jan-18,936.5,940.1,925.05,928.5,1868.455621,41653,1031,77826782,14296,34.32,30.1,-16,
2-Jan-18,928.55,937.625,928.55,936.35,1867.448558,45187,1202,84384398,16267,36,18.15,15.6,
3-Jan-18,937,938.675,925.35,926.325,1859.121829,44464,1263,82663993,23881,53.71,26.65,-21.35,
4-Jan-18,929,933.05,927.5,928.65,1860.009722,23247,676,43239646,9736,41.88,11.1,-0.7,
5-Jan-18,929.5,934.3,916.475,930.225,1860.817962,106758,1705,198657204,18793,17.6,35.65,1.45,
8-Jan-18,932.5,935.325,928.55,929.85,1860.999057,32865,1001,61161734,16627,50.59,13.55,-5.3,
9-Jan-18,936,936,927.825,931.775,1861.790419,28242,916,52580685,13866,49.1,16.35,-8.45,
10-Jan-18,932.5,934.575,929.125,931.25,1862.559771,33210,993,61855610,13249,39.89,10.9,-2.5,
11-Jan-18,930,937.5,928.525,935.05,1867.193824,34361,984,64158647,13188,38.38,17.95,10.1,
12-Jan-18,933.275,939.2,930.15,932.825,1869.232996,54327,1209,101549821,18020,33.17,18.1,-0.9,
15-Jan-18,932.5,950.475,930.5,947.325,1889.535419,98409,2707,185947291,31229,31.73,39.95,29.65,
16-Jan-18,948.625,954.9,945,951.85,1901.47342,97349,2453,185106536,33290,34.2,19.8,6.45,
17-Jan-18,950,951.125,943.2,945.55,1892.974085,48466,1307,91744882,20350,41.99,15.85,-8.9,
18-Jan-18,960,976.875,959.275,965.9,1940.029732,195916,5243,380082865,57297,29.25,35.2,11.8,
19-Jan-18,967.5,979.9,959.925,975.6,1946.70361,133493,3924,259871305,24716,18.51,39.95,16.2,
22-Jan-18,980,993,978,981.9,1970.735428,394531,5920,777516219,264766,67.11,30,3.8,
23-Jan-18,980,982.35,972.05,975.65,1950.936293,727190,2890,1418701363,692537,95.23,20.6,-8.7,
24-Jan-18,982.2,984.95,972.125,979.85,1948.424784,290159,2043,565352987,27272,9.4,25.65,-4.7,
25-Jan-18,980,989.475,972.725,985.125,1964.059759,99968,2204,196343126,23723,23.73,33.5,10.25,
29-Jan-18,987.5,1003.5,987.5,999.775,1995.054136,98030,2706,195575157,40245,41.05,32,24.55,
30-Jan-18,1000,1002.5,992.5,999.425,1994.633631,96007,2274,191498791,33071,34.45,20,-1.15,
31-Jan-18,995,1005.95,995,1003.175,2001.232652,214428,2581,429120315,145234,67.73,21.9,16.35,
1-Feb-18,1003.5,1007,993.05,996.125,2001.12094,79163,2389,158414737,21872,27.63,27.9,-14.75,
2-Feb-18,992.5,992.5,969,974.4,1964.946024,77479,2255,152242053,40291,52,47,-36.2,
5-Feb-18,965,966.85,950,956.975,1918.597272,52569,1877,100858740,26277,49.99,33.7,-16.05,
6-Feb-18,936.85,955.5,918.5,948.725,1869.286113,218075,5833,407644569,82017,37.61,74,23.75,
7-Feb-18,952.5,967.5,930,935.7,1876.234332,159065,5501,298443214,83977,52.79,75,-33.6,
8-Feb-18,940,949.425,933.625,940.025,1885.509422,71905,2227,135577555,30102,41.86,31.6,0.05,
9-Feb-18,927.5,932.475,923,926.3,1854.006513,98569,3065,182747568,37082,37.62,18.95,-2.4,
12-Feb-18,930,941.8,929.725,938.275,1872.377587,84566,2637,158339483,37557,44.41,24.15,16.55,
14-Feb-18,940.625,948.975,938.325,942.175,1888.643559,50878,2094,96090407,24632,48.41,21.3,3.1,
15-Feb-18,940.65,947.225,937.675,940.625,1882.639604,54515,1934,102632098,24142,44.29,19.1,-0.05,
16-Feb-18,942,947,938.025,939.875,1883.337023,39662,1553,74696913,17032,42.94,17.95,-4.25,
19-Feb-18,940.625,943,929.325,937.375,1872.749603,27720,1053,51912619,8356,30.14,27.35,-6.5,
20-Feb-18,943.5,943.5,929.45,931.85,1873.817779,44018,1216,82481711,13218,30.03,28.1,-23.3,
21-Feb-18,932.5,937.5,926.65,929.675,1860.038212,49984,1452,92972150,20780,41.57,21.7,-5.65,
22-Feb-18,926.8,929.6,921,927.475,1850.099975,56964,1736,105389095,17280,30.33,17.2,1.35,
23-Feb-18,928,941.425,926.675,939.9,1871.811027,49314,1402,92306489,14774,29.96,29.5,23.8,
26-Feb-18,944,960,942.1,954.975,1904.941176,70244,2707,133810688,36218,51.56,35.8,21.95,
27-Feb-18,956.025,961.25,947.075,952.125,1909.787137,84881,1322,162104642,64904,76.46,28.35,-7.8,
28-Feb-18,946.9,947,939.375,941.9,1884.479811,34697,1241,65385796,12693,36.58,15.25,-10,
1-Mar-18,937.5,946.975,936,938.875,1885.983675,25544,1035,48175567,11290,44.2,21.95,2.75,
5-Mar-18,937.5,937.825,930,936.025,1869.296783,31710,1545,59275401,13275,41.86,15.65,-2.95,
6-Mar-18,937.5,939.625,921.5,925.975,1863.895537,40330,1560,75170907,15930,39.5,36.25,-23.05,
7-Mar-18,922.5,926,915,917.225,1840.067786,50497,1744,92917903,19893,39.39,22,-10.55,
8-Mar-18,929.975,929.975,916.55,925.725,1840.505196,644880,1951,1186904991,602110,93.37,26.85,-8.5,
9-Mar-18,927.5,931.825,923,926.6,1856.509391,54573,2298,101315287,21311,39.05,17.65,-1.8,
12-Mar-18,927.7,934.625,927.5,933.35,1863.473358,74958,1290,139682236,52011,69.39,14.25,11.3,
13-Mar-18,929.65,942.725,928,929.95,1871.979184,53564,1518,100270693,20765,38.77,29.45,0.6,
14-Mar-18,925.075,939.85,925,932.675,1859.109393,31821,1509,59158720,12858,40.41,29.7,15.2,
15-Mar-18,932.5,944.125,932.5,940.05,1878.887211,78917,1688,148276142,43364,54.95,23.25,15.1,
16-Mar-18,949.425,949.425,925.475,928.75,1870.998651,206884,1444,387079685,13140,6.35,47.9,-41.35,
19-Mar-18,929.95,930.1,923.2,924.825,1853.019589,88929,1577,164787179,54036,60.76,13.8,-10.25,
20-Mar-18,920,927.45,918.05,919.6,1844.829257,39416,1174,72715790,18116,45.96,18.8,-0.8,
21-Mar-18,927.5,931.775,922.6,928.825,1853.879757,104364,1859,193478307,43895,42.06,18.35,2.65,
22-Mar-18,931.4,940.225,927.525,934.15,1873.114117,82179,2422,153930645,38110,46.37,25.4,5.5,
23-Mar-18,927.5,927.5,918,919.8,1842.86398,139082,3118,256309208,66959,48.14,19,-15.4,
26-Mar-18,920.5,955.15,917.3,946.575,1868.190188,111884,3227,209020591,36443,32.57,75.7,52.15,
27-Mar-18,945,950,937.9,946.6,1887.86335,85130,1879,160713807,37281,43.79,24.2,3.2,
28-Mar-18,944.925,950.5,938.75,945.725,1890.346561,83212,2318,157299518,29806,35.82,23.5,1.6,
2-April-2018,946,967.25,946,965.225,1919.258521,66424,2226,127484828,22921,34.51,42.5,38.45,
3-April-2018,962.5,962.5,955.9,958.05,1916.838177,43455,2877,83296203,17665,40.65,13.2,-8.9,
4-April-2018,958.75,962.55,940.125,942.4,1900.611883,111322,1997,211579916,73255,65.8,44.85,-32.7,
5-April-2018,954.975,957,946.225,953.85,1902.217231,51535,1478,98030765,19866,38.55,21.55,-2.25,
6-April-2018,955.5,963.025,953.3,961.35,1919.188834,42773,1296,82089464,11947,27.93,19.45,11.7,
9-April-2018,961.25,970.6,959.575,969.25,1936.266401,48885,2650,94654383,21233,43.43,22.05,16,
10-April-2018,975,975,957.075,959.55,1921.183242,48084,2235,92378175,17738,36.89,35.85,-30.9,
11-April-2018,961,961,952.425,958.125,1913.887891,20828,926,39862457,7935,38.1,17.15,-5.75,
12-April-2018,962.45,965,952.725,963.15,1920.760751,32021,1285,61504680,11134,34.77,24.55,1.4,
13-April-2018,963.5,969.425,960,964.025,1930.328403,34954,1534,67472699,14812,42.38,18.85,1.05,
16-April-2018,961.95,974.475,961.175,969.325,1938.610111,34261,1434,66418721,14358,41.91,26.6,14.75,
17-April-2018,970,977.5,967.5,973.7,1944.783745,28693,1356,55801680,8812,30.71,20,7.4,
18-April-2018,974.5,976.7,966.5,968.525,1945.010779,25513,1200,49623060,8516,33.38,20.4,-11.95,
19-April-2018,969,972.5,967.05,970.975,1939.404018,29021,996,56283444,10104,34.82,10.9,3.95,
20-April-2018,971,983.95,966.425,980.475,1946.050916,74220,1816,144435899,22203,29.92,35.05,18.95,
23-April-2018,992,992,947.425,966.525,1946.184042,243684,6832,474253912,55279,22.68,89.15,-50.95,
24-April-2018,969.35,974.3,963.5,968,1936.34056,65222,1970,126292004,24077,36.92,21.6,-2.7,
25-April-2018,967.5,969.35,957.125,958.6,1923.141787,54215,2063,104263132,23953,44.18,24.45,-17.8,
26-April-2018,960,968.725,956.525,965.15,1930.366412,32982,1322,63667345,11495,34.85,24.4,10.3,
27-April-2018,963,967.375,956,961.425,1920.499417,297361,4203,571081627,247835,83.34,22.75,-3.15,
30-April-2018,964.5,977.475,964.25,972.3,1947.195433,70459,2004,137197443,30455,43.22,26.45,15.6,
2-May-18,974.175,989.35,973.65,985.175,1965.48045,93144,2838,183072711,45804,49.18,31.4,22,
3-May-18,982.5,987.45,973.65,983.775,1964.645922,52302,1494,102754911,24835,47.48,27.6,2.55,
4-May-18,983.5,994.975,983.5,993.925,1980.941609,49682,1634,98417141,22966,46.23,22.95,20.85,
7-May-18,992.25,993.925,987,989.875,1975.834841,267893,2986,529312323,228385,85.25,13.85,-4.75,
8-May-18,989.5,989.5,977.5,983.3,1962.878903,64857,1657,127306437,26382,40.68,24,-12.4,
9-May-18,982.5,991,979.075,989.5,1975.169211,52999,2005,104681993,19073,35.99,23.85,14,
10-May-18,995,999.15,991.8,994.85,1991.476925,55537,2884,110600654,23955,43.13,14.7,-0.3,
11-May-18,995,1007.975,992.55,1005.325,2002.525331,94369,2941,188976313,43221,45.8,30.85,20.65,
14-May-18,1008.5,1013.35,1006.35,1010.6,2021.457894,59944,3474,121174272,27907,46.56,14,4.2,
15-May-18,1010.675,1032.45,1010.5,1019.6,2041.471821,420460,3827,858357242,43503,10.35,43.9,17.85,
16-May-18,1017.5,1023.825,1009.025,1012.225,2032.877634,74596,1856,151644540,32528,43.61,29.6,-10.55,
17-May-18,1013.925,1020.5,1006.525,1013.7,2022.773141,39487,1578,79873243,12154,30.78,27.95,-0.45,
18-May-18,1014,1014,1002.5,1006.45,2015.041069,114928,2335,231584640,70112,61.01,23,-15.1,
21-May-18,1002.375,1010.95,993.025,995.95,1994.650245,34527,1725,68869289,13877,40.19,35.85,-12.85,
22-May-18,999.5,1007.275,994,995.575,1997.82315,29737,1875,59409267,14203,47.76,26.55,-7.85,
23-May-18,992.5,995,980.5,983.475,1974.166265,43587,2767,86047985,19945,45.76,29,-18.05,
24-May-18,983.5,995,978.5,992.95,1965.288928,337440,1472,663167096,312422,92.59,33,18.9,
25-May-18,998.95,1008.25,995,1005.825,2005.777016,63915,2621,128199238,26704,41.78,26.5,13.75,
28-May-18,1007.5,1025.675,1005,1021.15,2038.464412,68015,2267,138646157,25262,37.14,41.35,27.3,
29-May-18,1021.15,1025.125,1015,1016.375,2039.288277,30769,1094,62746861,11124,36.15,20.25,-9.55,
30-May-18,1015,1027.5,1010.15,1023.425,2040.254824,39906,1364,81418409,13891,34.81,34.7,16.85,
31-May-18,1050.025,1075,1040.75,1068.075,2112.663595,284817,8366,601722507,69673,24.46,68.5,36.1,
1-Jun-18,1062,1067.85,1050.325,1054.775,2115.150662,294103,8005,622072155,55584,18.9,35.05,-14.45,
4-Jun-18,1077.1,1085.025,1019.2,1023.275,2098.42632,724704,16135,1520737948,185573,25.61,131.65,-107.65,
5-Jun-18,1025,1034,1012.5,1030.275,2050.163195,138025,5014,282973775,22745,16.48,43,10.55,
6-Jun-18,1029.5,1053.675,1023.25,1029.575,2060.922733,144201,3854,297187119,34968,24.25,60.85,0.15,
7-Jun-18,1032.5,1039.75,1026.95,1032.425,2070.7414,60491,1965,125261218,17978,29.72,25.6,-0.15,
8-Jun-18,1025.275,1030,1018.5,1025.05,2046.956143,60674,2317,124197017,18526,30.53,23,-0.45,
11-Jun-18,1026,1031.175,1020.05,1022.575,2051.632018,44793,2101,91898753,16426,36.67,22.25,-6.85,
12-Jun-18,1024,1026.25,1019.525,1022.375,2045.314337,42009,2692,85921610,16756,39.89,13.45,-3.25,
13-Jun-18,1022.5,1027.45,1013.5,1017.625,2035.512798,72157,2057,146876497,39550,54.81,27.9,-9.75,
14-Jun-18,1019,1022.5,1015,1018.575,2039.605665,79123,3364,161379719,22005,27.81,15,-0.85,
15-Jun-18,1020.4,1020.4,1010.45,1015.35,2031.306169,38518,1810,78241851,14027,36.42,19.9,-10.1,
18-Jun-18,1017.85,1018.75,1004.875,1010.675,2019.849788,66293,2243,133901902,17908,27.01,27.75,-14.35,
19-Jun-18,1011.025,1019.95,1009.85,1012.7,2029.607008,51823,2026,105180324,18684,36.05,20.2,3.35,
20-Jun-18,1014.5,1029.35,1012.375,1027.85,2044.483941,191577,1837,391676100,157789,82.36,33.95,26.7,
21-Jun-18,1033.5,1035.5,1024.6,1028.35,2058.248718,102755,2721,211495347,29452,28.66,21.8,-10.3,
22-Jun-18,1030,1043.85,1024.85,1040.9,2065.927058,72153,1847,149062835,20492,28.4,38,21.8,
25-Jun-18,1042.5,1048.5,1037.15,1046.975,2089.939071,56755,1999,118614492,15685,27.64,22.7,8.95,
26-Jun-18,1038,1051.85,1038,1046.525,2094.868731,70809,2888,148335560,24833,35.07,27.7,17.05,
27-Jun-18,1042.8,1059,1042.8,1055.825,2110.130935,75587,3516,159498467,25830,34.17,32.4,26.05,
28-Jun-18,1056.5,1070,1056.225,1066.45,2126.981004,62381,3134,132683202,21668,34.73,27.55,19.9,
29-Jun-18,1063.95,1069.475,1052.525,1054.025,2121.13051,43690,1770,92672192,9282,21.25,33.9,-19.85,
2-Jul-18,1043.125,1056.675,1032.5,1036.6,2090.909228,76455,1981,159860465,41620,54.44,48.35,-13.05,
3-Jul-18,1040,1042,1032.95,1035.225,2073.113956,45965,1883,95290683,20990,45.67,18.1,-9.55,
4-Jul-18,1035.275,1054.55,1035,1051.5,2089.51305,53028,2507,110802698,15659,29.53,39.1,32.45,
5-Jul-18,1051.625,1064.475,1046.15,1061.675,2118.184617,50120,2193,106163413,18169,36.25,36.65,20.1,
6-Jul-18,1054.5,1067.25,1051,1057.025,2122.741288,39399,1578,83633884,15294,38.82,32.5,5.05,
9-Jul-18,1058.25,1064.975,1054.375,1060.65,2119.231744,223691,1872,474053068,13159,5.88,21.2,4.8,
10-Jul-18,1063.025,1075,1062.9,1073.55,2144.359261,47222,1782,101260933,21410,45.34,24.2,21.05,
11-Jul-18,1071.625,1077.5,1067.5,1073.275,2147.948659,39345,2483,84511040,14219,36.14,20,3.3,
12-Jul-18,1074.025,1089.55,1074.025,1082.6,2169.323742,79971,3805,173482989,34427,43.05,31.05,17.15,
13-Jul-18,1085,1094.625,1080.75,1090.35,2180.385362,57904,2758,126253034,23442,40.48,27.75,10.7,
16-Jul-18,1090,1094.775,1081.9,1084.675,2173.081753,45552,2815,98988220,21143,46.42,25.75,-10.65,
17-Jul-18,1083.975,1090.625,1082.5,1088.35,2174.809756,42109,3653,91579064,14404,34.21,16.25,8.75,
18-Jul-18,1090.8,1109.525,1086.95,1088.025,2198.876759,129032,7892,283725466,45312,35.12,45.15,-5.55,
19-Jul-18,1098.85,1098.85,1085.525,1092.85,2182.712225,44507,2472,97145973,13247,29.76,26.65,-12,
20-Jul-18,1094.5,1101.275,1085.6,1095.05,2184.852349,60406,3444,131978191,30677,50.78,31.35,1.1,
23-Jul-18,1078.5,1088.85,1069.975,1078.875,2160.744179,123422,6253,266683368,44509,36.06,37.75,0.75,
24-Jul-18,1077.525,1084.875,1075,1080.3,2162.87619,71117,2685,153817266,30540,42.94,19.75,5.55,
25-Jul-18,1080.05,1088.4,1080.05,1086.85,2171.780381,48921,1877,106245668,22022,45.02,16.7,13.6,
26-Jul-18,1086.525,1099,1085,1094.675,2185.917152,45662,1852,99813349,17828,39.04,28,16.3,
27-Jul-18,1102.95,1106.25,1092.975,1101.7,2200.318777,55829,2426,122841597,24387,43.68,26.55,-2.5,
30-Jul-18,1102.075,1102.075,1081.575,1086.125,2174.046856,64410,4164,140030358,26303,40.84,41,-31.9,
31-Jul-18,1085,1093.95,1076,1090.525,2169.791934,70098,3982,152098075,27071,38.62,35.9,11.05,
1-Aug-18,1089.5,1089.5,1075.5,1078.675,2164.508781,46975,2131,101677800,20094,42.78,28,-21.65,
2-Aug-18,1079.9,1079.9,1060.775,1064.625,2134.049173,54888,2987,117133691,25038,45.62,38.25,-30.55,
3-Aug-18,1065.125,1073.15,1057.525,1060.5,2129.473278,93651,2833,199427302,41783,44.62,31.25,-9.25,
6-Aug-18,1062.45,1068.5,1053.6,1057.6,2125.870178,413991,3469,880091121,359557,86.85,29.8,-9.7,
7-Aug-18,1064.5,1068.95,1054.5,1066.075,2125.122706,45450,2013,96586827,14005,30.81,28.9,3.15,
8-Aug-18,1066.1,1075,1066.1,1068.425,2142.088349,48716,2486,104353976,17465,35.85,17.8,4.65,
9-Aug-18,1070,1072.35,1049.25,1059.325,2113.727779,107262,4620,226722669,34010,31.71,46.2,-21.35,
10-Aug-18,1059,1062.525,1050,1057.5,2113.067448,43574,2246,92074801,14311,32.84,25.05,-3,
13-Aug-18,1037.5,1050.925,1037.5,1045.325,2087.738483,73888,3187,154258821,27767,37.58,26.85,15.65,
14-Aug-18,1052.4,1052.4,1043.7,1044.575,2096.159658,47439,2633,99439718,18031,38.01,17.4,-15.65,
16-Aug-18,1044,1044,1033.2,1037.8,2074.368917,69357,3881,143872005,35218,50.78,21.6,-12.4,
17-Aug-18,1042.425,1046.25,1035.85,1038.625,2082.199252,41736,2256,86902668,14801,35.46,20.8,-7.6,
20-Aug-18,1040,1053.5,1040,1048.55,2098.31298,57943,3269,121582549,27791,47.96,27,17.1,
21-Aug-18,1050,1055.95,1046.55,1047.425,2102.411327,59274,3382,124618329,27636,46.62,18.8,-5.15,
23-Aug-18,1049.025,1053.775,1039,1040.7,2088.025631,62152,3331,129774969,32234,51.86,29.55,-16.65,
24-Aug-18,1039,1046.15,1033.275,1035.275,2074.437159,56595,1981,117402771,20588,36.38,25.75,-7.45,
27-Aug-18,1057,1057,1035.5,1039.875,2079.713859,63315,2319,131677083,22527,35.58,43,-34.25,
28-Aug-18,1041.025,1050,1039.5,1048.45,2089.344577,50102,2650,104680342,20118,40.15,21,14.85,
29-Aug-18,1048.5,1048.525,1036.25,1039.225,2082.381695,94759,3622,197324407,47837,50.48,24.55,-18.55,
30-Aug-18,1039.225,1043.475,1030,1033.575,2074.678951,161427,4027,334909199,128651,79.7,26.95,-11.3,
31-Aug-18,1032.5,1038.875,1027.5,1031.125,2065.967766,59193,3326,122290830,29536,49.9,22.75,-2.75,
3-Sep-18,1033.5,1039.325,1031.9,1037.15,2073.902976,38032,2208,78874678,15998,42.06,14.85,7.3,
4-Sep-18,1040,1040,1024.1,1026,2059.331901,46327,2582,95402669,21794,47.04,31.8,-28,
5-Sep-18,1025.05,1030.2,1017.725,1022.075,2043.504035,57254,3150,116998780,29506,51.54,24.95,-5.95,
6-Sep-18,1025,1029.425,1016.5,1028.275,2048.843127,89206,4411,182769100,50549,56.67,25.85,6.55,
7-Sep-18,1028,1031,1020.975,1028.925,2049.277592,68997,2244,141394006,42097,61.01,20.05,1.85,
10-Sep-18,1025,1028.5,1013,1021.2,2035.332213,221310,3780,450439372,41889,18.93,31,-7.6,
11-Sep-18,1021,1021.4,996.5,1000.1,2015.241403,130487,4349,262962805,61264,46.95,49.8,-41.8,
12-Sep-18,1003,1012.25,995,1009.225,2012.606201,177405,3533,357046403,111885,63.07,34.5,12.45,
14-Sep-18,1012,1018.3,1009.325,1014.6,2026.1489,175225,4239,355031941,120715,68.89,17.95,5.2,
17-Sep-18,1012,1012,994.25,996.225,1996.431973,79542,5013,158800192,40896,51.41,35.5,-31.55,
18-Sep-18,996,1004.95,990.375,996.675,1994.51439,81028,4091,161611512,36097,44.55,29.15,1.35,
19-Sep-18,1000,1000,978.5,980.975,1969.232521,240770,8161,474132114,129474,53.77,43,-38.05,
21-Sep-18,994,999.45,956.9,984.425,1967.782892,124818,6319,245614725,44981,36.04,85.1,-19.15,
24-Sep-18,985.5,985.85,958.05,963.125,1943.410958,165489,6950,321613136,69690,42.11,55.6,-44.75,
25-Sep-18,963,979.5,957.525,975.85,1937.578231,155156,6982,300626888,50363,32.46,43.95,25.7,
26-Sep-18,980,988.85,978.25,983.675,1966.504928,94360,6247,185559405,50453,53.47,21.2,7.35,
27-Sep-18,990,993.925,978.85,988.975,1971.383278,75731,3678,149294827,34115,45.05,30.15,-2.05,
28-Sep-18,990,1007.2,989.05,1002.825,2001.963329,126775,5213,253798901,33334,26.29,36.3,25.65,
1-Oct-18,1007.5,1021.55,999.8,1018.175,2019.430519,123256,5345,248906928,62299,50.54,43.5,21.35,
3-Oct-18,1021.5,1026,1003.75,1015.6,2031.441379,73830,3247,149981317,23975,32.47,44.5,-11.8,
4-Oct-18,1008.45,1008.45,970.5,980.45,1980.615541,407989,8552,808069354,273727,67.09,75.9,-56,
5-Oct-18,979.9,995.25,970.95,981.425,1968.032076,177047,6067,348434175,78029,44.07,48.6,3.05,
8-Oct-18,987.5,987.5,965,972.975,1948.096143,366767,8044,714497378,216682,59.08,45,-29.05,
9-Oct-18,977.5,981.975,965.325,971.275,1943.941976,352663,3654,685556409,271363,76.95,33.3,-12.45,
10-Oct-18,978.5,990.375,968.5,983.15,1962.112433,269121,3336,528045660,149350,55.5,43.75,9.3,
11-Oct-18,970,973.5,960.375,967.925,1929.962602,107707,4087,207870482,36817,34.18,26.25,-4.15,
12-Oct-18,976,998.125,974.625,989.5,1980.287328,58153,1971,115159649,24548,42.21,47,27,
15-Oct-18,999,1005,985.45,1003.925,1995.325619,52626,2480,105006006,19571,37.19,39.1,9.85,
16-Oct-18,1005,1009.1,994.5,996.2,2000.242846,81142,2263,162303705,28580,35.22,29.2,-17.6,
17-Oct-18,1007.475,1007.475,982.5,987.475,1994.979971,54970,2299,109664049,17274,31.42,49.95,-40,
19-Oct-18,983.95,989.75,979.525,982.9,1967.343362,93330,2919,183612156,45567,48.82,20.45,-2.1,
22-Oct-18,1002.65,1010.225,994,996.5,1998.775507,138169,5657,276168813,50265,36.38,32.45,-12.3,
23-Oct-18,994,999,987.075,992.5,1987.781173,47357,2533,94135353,17306,36.54,23.85,-3,
24-Oct-18,1000.5,1003,986.775,995.5,1987.768136,82268,2706,163529709,32038,38.94,32.45,-10,
25-Oct-18,993.5,1001.625,981.15,984.775,1973.606972,89154,2676,175954956,36592,41.04,40.95,-17.45,
26-Oct-18,988.5,988.625,974.2,981.125,1961.968076,100646,4005,197464239,46456,46.16,28.85,-14.75,
29-Oct-18,981.5,981.55,947.625,962,1913.875058,251540,8181,481416132,106423,42.31,67.85,-39,
30-Oct-18,964.5,965.275,949.625,956.95,1916.809307,413566,6021,792727158,323926,78.33,31.3,-15.1,
31-Oct-18,953.05,958.325,942.2,955.925,1896.220514,2874023,11401,5449781369,2671518,92.95,32.25,5.75,
1-Nov-18,962.5,964.975,948.4,955.6,1912.632232,227747,6495,435596253,153535,67.41,33.15,-13.8,
2-Nov-18,962.5,980,956.125,973.45,1938.802308,1837102,7540,3561777597,1708191,92.98,47.75,21.9,
5-Nov-18,977.5,979.45,968.575,976.425,1950.74207,94006,3091,183381459,21557,22.93,21.75,-2.15,
6-Nov-18,978.5,988,973.5,975.475,1962.119456,81771,2883,160444470,22818,27.9,29,-6.05,
7-Nov-18,980,982.2,977,979.225,1958.16464,21714,1291,42519587,13295,61.23,10.4,-1.55,
9-Nov-18,979,979.5,970,974.825,1949.489566,45812,1929,89310016,17862,38.99,19,-8.35,
12-Nov-18,975,980.6,959.775,961.675,1935.348376,47575,2415,92074199,18608,39.11,41.65,-26.65,
13-Nov-18,969.85,969.85,955.15,964.6,1920.847809,213199,2810,409522832,171473,80.43,29.4,-10.5,
14-Nov-18,969.875,981.825,968,979.225,1948.481778,90685,3516,176698070,48509,53.49,27.65,18.7,
15-Nov-18,985,988,979.225,987.025,1970.519941,85802,3363,169074552,37840,44.1,17.55,4.05,
16-Nov-18,991.45,1005,990,999.45,1999.814728,99470,4135,198921571,31183,31.35,30,16,
19-Nov-18,1005,1010,1001.825,1007,2013.96197,90612,3920,182489122,39006,43.05,16.35,4,
20-Nov-18,1009.85,1009.85,1000,1007.625,2012.104603,40888,1699,82270933,11072,27.08,19.7,-4.45,
21-Nov-18,1010,1011.95,1000.5,1009.775,2016.058322,39968,1377,80577819,13436,33.62,22.9,-0.45,
22-Nov-18,1006.5,1017.45,1000.125,1002.725,2020.234781,96622,3265,195199125,40605,42.02,34.65,-7.55,
26-Nov-18,1008.5,1026.5,1004.975,1024.75,2036.420867,385200,3551,784429318,332776,86.39,43.05,32.5,
