Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,
7-April-2015,739.95,745.55,722.4,727.9,729.8815691,417560,11313,304769348,219679,52.61,23.15,-12.05,
8-April-2015,730.55,745.5,725.1,736.4,737.4845584,263638,8376,194428954,96858,36.74,20.4,5.85,
9-April-2015,739,742,715,719.15,723.7370297,184922,7958,133834899,36279,19.62,27,-19.85,
10-April-2015,711,715.55,693.95,700.05,702.7847572,285315,11107,200515033,105282,36.9,21.6,-10.95,
13-April-2015,702.5,713,691.8,710.6,702.6653239,235335,8921,165361744,64071,27.23,21.2,8.1,
15-April-2015,711,716.35,690.6,693.6,700.5328044,298740,7793,209277170,177459,59.4,25.75,-17.4,
16-April-2015,697,698,674.5,678.75,681.8877224,265173,10034,180818213,62083,23.41,23.5,-18.25,
17-April-2015,679.5,688.95,672.7,680.3,681.0134202,164305,6599,111893910,50642,30.82,16.25,0.8,
20-April-2015,681,684,657.55,659.7,668.1806284,127217,6952,85003935,38516,30.28,26.45,-21.3,
21-April-2015,665,665.5,645.3,653.5,654.7758381,142290,6874,93168054,26939,18.93,20.2,-11.5,
22-April-2015,656,668,645.1,657.85,655.4899572,222648,11487,145943528,49462,22.22,22.9,1.85,
23-April-2015,660,668.7,657.5,663.6,662.4528159,134505,6978,89103216,35598,26.47,11.2,3.6,
24-April-2015,663.6,663.6,635.1,637.8,643.9034761,172693,7827,111197623,49753,28.81,28.5,-25.8,
27-April-2015,638,640.2,621.75,628.5,628.7112155,122001,5268,76703397,25759,21.11,18.45,-9.5,
28-April-2015,625.95,634.8,619.3,632.8,630.6152512,122233,6392,77081994,28011,22.92,15.5,6.85,
29-April-2015,628,639.9,626.1,629.35,631.8765259,103301,4875,65273477,25532,24.72,13.8,1.35,
30-April-2015,627.3,642,620,637.05,634.3358863,198856,8259,126141497,60558,30.45,22,9.75,
4-May-15,640,681,640,674,663.5261611,248766,13852,165062749,66979,26.92,41,34,
5-May-15,675,676,657,662.5,662.0216013,280677,14387,185814237,109953,39.17,19,-12.5,
6-May-15,660.25,661.1,632,636.25,641.8642454,197474,9517,126751500,53190,26.94,29.1,-24,
7-May-15,632,642.3,621,628.4,632.907199,359662,13509,227632669,169931,47.25,21.3,-3.6,
8-May-15,631,659.25,631,653.7,651.8485073,145974,8445,95152934,28393,19.45,28.25,22.7,
11-May-15,665,672,662.65,665.3,667.7996799,144349,3976,96396216,22814,15.8,9.35,0.3,
12-May-15,665.3,674,653.9,664,666.1858193,176451,4327,117549154,46917,26.59,20.1,-1.3,
13-May-15,664,679.5,660.65,676.6,671.5464876,154708,3927,103893614,30238,19.55,18.85,12.6,
14-May-15,677.5,696.15,677.5,684.3,688.7025985,257729,6253,177498632,69297,26.89,18.65,6.8,
15-May-15,682.9,686.3,673.35,684,681.5505045,103961,2782,70854672,16090,15.48,12.95,1.1,
18-May-15,683.9,689.75,678.8,685.75,683.8990134,81694,1981,55870446,26198,32.07,10.95,1.85,
19-May-15,684,694,680.05,682.65,686.9808666,82944,2331,56980941,16726,20.17,13.95,-1.35,
20-May-15,684.55,690.55,681.25,688.05,688.1712682,299612,2739,206184370,223497,74.6,9.3,3.5,
21-May-15,687,688.5,669.5,674.4,674.8306539,157063,2950,105990927,60751,38.68,19,-12.6,
22-May-15,676,680,667.4,674.05,673.3187792,108881,2354,73311622,31486,28.92,12.6,-1.95,
25-May-15,678.7,678.7,657.85,660,665.2333154,124261,2651,82662557,35513,28.58,20.85,-18.7,
26-May-15,662.4,665,652.7,659.2,658.2929865,78420,2774,51623336,28297,36.08,12.3,-3.2,
27-May-15,658.1,669.4,652.85,660.45,660.9463299,101658,2993,67190482,15014,14.77,16.55,2.35,
28-May-15,663.5,665.8,639.3,643.4,647.0527167,220139,5718,142441538,77913,35.39,26.5,-20.1,
29-May-15,650,658.8,642.45,650.45,650.6095563,326590,8640,212482575,67729,20.74,16.35,0.45,
1-Jun-15,645,672.6,645,662.2,665.4857017,241113,5258,160457254,46400,19.24,27.6,17.2,
2-Jun-15,667,669,639.05,641,650.1730982,441183,4996,286845318,297012,67.32,29.95,-26,
3-Jun-15,644,644.1,631.3,634.9,638.1706923,144658,2947,92316496,43777,30.26,12.8,-9.1,
4-Jun-15,641.25,643.8,625.85,629.75,634.1918278,120212,2864,76237468,28292,23.54,17.95,-11.5,
5-Jun-15,630.2,637,621,623.65,629.5697532,136345,3188,85838688,30882,22.65,16,-6.55,
8-Jun-15,620.3,621.75,609.5,614.05,614.3641278,117467,4655,72167511,39046,33.24,12.25,-6.25,
9-Jun-15,608,610.8,590,593.5,599.600005,237758,4732,142559698,39760,16.72,20.8,-14.5,
10-Jun-15,593.3,600.25,586.25,593.45,594.4899963,99413,2623,59100034,25176,25.32,14,0.15,
11-Jun-15,596,599.05,572.3,575.25,584.2489203,154443,4876,90233156,42908,27.78,26.75,-20.75,
12-Jun-15,572.5,586.4,572.5,583.15,581.1978658,181330,5122,105388609,65478,36.11,13.9,10.65,
15-Jun-15,584,592.5,572,585.65,585.1192684,116351,3096,68079212,25955,22.31,20.5,1.65,
16-Jun-15,581.1,591.55,576,590.2,584.5348362,108551,3622,63451841,32874,30.28,15.55,9.1,
17-Jun-15,592.8,616.65,592.4,612.95,610.5205735,306243,7199,186967652,75068,24.51,24.25,20.15,
18-Jun-15,620,622.7,602.15,606.9,610.465378,254477,5364,155349398,77537,30.47,20.55,-13.1,
19-Jun-15,607.05,614.15,599.2,607.05,607.5641407,139350,3803,84664063,22042,15.82,14.95,0,
22-Jun-15,612,617.3,607.2,613.65,612.4347504,124223,3311,76078482,29670,23.88,10.1,1.65,
23-Jun-15,616.95,631.9,612.55,630.2,624.3561901,207072,5594,129286685,49382,23.85,19.35,13.25,
24-Jun-15,630.5,632.9,616.65,621.7,626.8598421,146970,4996,92129591,57623,39.21,16.25,-8.8,
25-Jun-15,621,621,608.95,610.9,613.3872118,104018,2897,63803311,30528,29.35,12.05,-10.1,
26-Jun-15,610.1,621.7,610.1,619.1,617.2348429,686314,3186,423616914,579821,84.48,11.6,9,
29-Jun-15,613.1,613.75,600.6,611.95,607.8538363,122917,3306,74715570,16334,13.29,13.15,-1.15,
30-Jun-15,607.05,618.2,606.5,616.3,612.0903528,104258,4479,63815316,33427,32.06,11.7,9.25,
1-Jul-15,617,636.9,617,633.25,630.6107466,186683,4641,117724306,47983,25.7,19.9,16.25,
2-Jul-15,634.5,636.5,625,626.55,630.5760952,71634,1832,45170688,11231,15.68,11.5,-7.95,
3-Jul-15,626.55,638.9,626.55,631.4,633.9363517,77724,2038,49272069,15394,19.81,12.35,4.85,
6-Jul-15,631.4,655,625.1,652.55,646.7695958,226936,5572,146775305,75360,33.21,29.9,21.15,
7-Jul-15,655,658.3,644.05,646.7,650.1803339,67436,1975,43845561,12280,18.21,14.25,-8.3,
8-Jul-15,640,656,632.75,646.3,644.4727196,173348,4250,111718057,20879,12.04,23.25,6.3,
9-Jul-15,646.5,654.45,638,641.05,646.8514646,92207,2128,59644233,24684,26.77,16.45,-5.45,
10-Jul-15,645,651,634.2,648.5,642.5416257,69092,1987,44394486,17311,25.05,16.8,3.5,
13-Jul-15,652,664.6,652,660.15,659.9000937,118481,3286,78185623,27638,23.33,12.6,8.15,
14-Jul-15,662.05,671.4,661,665.1,666.5538298,75395,2138,50254826,16541,21.94,10.4,3.05,
15-Jul-15,666,672.6,663.6,669.9,668.1519938,89655,2460,59903167,16033,17.88,9,3.9,
16-Jul-15,674,682,666,679.45,675.8982275,79776,2541,53920457,21476,26.92,16,5.45,
17-Jul-15,679.8,687,678.3,684.4,682.0923002,156771,2302,106932292,89272,56.94,8.7,4.6,
20-Jul-15,685,691.5,680.25,682.95,684.1267977,44015,1552,30111841,12327,28.01,11.25,-2.05,
21-Jul-15,683.1,688.45,660.25,663.9,676.2414205,80395,2283,54366429,23340,29.03,28.2,-19.2,
22-Jul-15,665.45,679.8,664.85,674.7,674.206799,57597,1932,38832289,11139,19.34,14.95,9.25,
23-Jul-15,665,676.75,663.8,673.7,672.2319362,57546,1721,38684259,11448,19.89,12.95,8.7,
24-Jul-15,675,685.5,671.5,678.3,679.6521732,117915,2720,80141186,41853,35.49,14,3.3,
27-Jul-15,675.1,688.5,672.95,675.15,681.2025624,80627,2764,54923319,25265,31.34,15.55,0.05,
28-Jul-15,675,678.95,666,670.85,672.0426728,46423,1677,31198237,9767,21.04,12.95,-4.15,
29-Jul-15,673,683.4,667.1,677.65,675.0377436,78265,2411,52831829,16823,21.49,16.3,4.65,
30-Jul-15,682.2,713.5,682.2,710.1,702.938363,236173,7307,166015062,72978,30.9,31.3,27.9,
31-Jul-15,716.1,724.75,706.3,709.2,715.2443271,151555,3683,108398854,45530,30.04,18.45,-6.9,
3-Aug-15,705,716.9,705,712.75,710.5411958,91939,2443,65326447,22979,24.99,11.9,7.75,
4-Aug-15,714.65,717.85,703.3,709.6,709.9890003,95457,2896,67773420,19724,20.66,14.55,-5.05,
5-Aug-15,710,721.55,709.25,719,716.4724944,142353,3397,101992009,38095,26.76,12.3,9,
6-Aug-15,722,730.95,719.15,722.65,724.9325713,143737,3498,104199633,29912,20.81,11.8,0.65,
7-Aug-15,725.9,729.25,714.05,716.15,720.0170531,97343,2648,70088620,17663,18.15,15.2,-9.75,
10-Aug-15,719,723.9,711,715.35,718.8728979,64043,2039,46038777,14213,22.19,12.9,-3.65,
11-Aug-15,715.35,729.05,714.4,719.8,721.7223673,152781,4218,110265465,24232,15.86,14.65,4.45,
12-Aug-15,715.55,724.85,698,706.95,708.8304088,260102,5181,184368207,100457,38.62,26.85,-8.6,
13-Aug-15,711,730,711,725.55,724.1323473,183162,6478,132633529,51774,28.27,19,14.55,
14-Aug-15,733.2,742.25,731,740.5,738.0943531,258921,7020,191108128,52842,20.41,11.25,7.3,
17-Aug-15,745,748,701.5,703.85,711.9894337,767253,18826,546276029,200032,26.07,46.5,-41.15,
18-Aug-15,708.5,709,680.8,683.65,691.1792108,459604,14619,317668730,163842,35.65,28.2,-24.85,
19-Aug-15,688,704,687.05,695.9,697.4367016,311801,8199,217461461,76415,24.51,16.95,7.9,
20-Aug-15,696.2,707.9,688.75,691.35,698.1543792,261473,6454,182548520,45993,17.59,19.15,-4.85,
21-Aug-15,685,701,671.55,697.35,687.0014521,230694,5567,158487113,49799,21.59,29.45,12.35,
24-Aug-15,680.1,682,627.65,634.65,658.2801634,489011,11357,321906241,126571,25.88,54.35,-45.45,
25-Aug-15,646.7,654.5,606,647.5,636.1543977,505720,12695,321716002,136885,27.07,48.5,0.8,
26-Aug-15,648,649,633.65,636.05,640.9332401,182355,4779,116877381,36855,20.21,15.35,-11.95,
27-Aug-15,647.55,666.65,640.35,661.15,655.5393005,224374,7077,147085975,41429,18.46,26.3,13.6,
28-Aug-15,673.25,679.75,654.3,659.75,665.6463918,189068,4716,125852432,40346,21.34,25.45,-13.5,
31-Aug-15,660,685,656,681.5,674.5284442,156359,4654,105468593,38254,24.47,29,21.5,
1-Sep-15,683,688.75,658.1,663.25,672.9503496,197199,5912,132705136,42811,21.71,30.65,-19.75,
2-Sep-15,668,670.4,644.85,650.05,654.3753512,179376,5121,117379233,28302,15.78,25.55,-17.95,
3-Sep-15,655.3,663.9,652,656.85,658.2511021,161958,4648,106609032,22719,14.03,11.9,1.55,
4-Sep-15,673.2,679.5,645.3,649.4,659.7393879,417966,10033,275748633,102322,24.48,34.2,-23.8,
7-Sep-15,655,662,647.1,649.3,653.8748501,161750,4892,105764257,39023,24.13,14.9,-5.7,
8-Sep-15,653,657,624.2,649.45,638.9357348,273523,7950,174763619,46472,16.99,32.8,-3.55,
9-Sep-15,660.35,665.95,651,657.3,657.6181899,164608,4315,108249215,35171,21.37,14.95,-3.05,
10-Sep-15,650,658.55,640.75,653.9,651.6039225,181159,6013,118043915,32728,18.07,17.8,3.9,
11-Sep-15,658.35,662.4,649.1,653,655.1628863,88086,2568,57710678,19905,22.6,13.3,-5.35,
14-Sep-15,654.05,662.5,650.85,659.9,658.1619719,71747,1972,47221147,17251,24.04,11.65,5.85,
15-Sep-15,663.9,665.9,653,656.85,658.8008937,91303,2605,60150498,23142,25.35,12.9,-7.05,
16-Sep-15,659.55,665.5,657.85,660.65,661.6570039,72995,1948,48297653,21787,29.85,7.65,1.1,
18-Sep-15,665,668.65,650,653.8,658.5748906,142194,4119,93645398,22331,15.7,18.65,-11.2,
21-Sep-15,653.8,653.8,640.4,649.75,647.2797919,102855,3396,66575963,27661,26.89,13.4,-4.05,
22-Sep-15,652.1,654.85,640.5,643.15,647.9736502,123113,4724,79773980,27791,22.57,14.35,-8.95,
23-Sep-15,638,644,633.35,642.1,639.999331,106135,2832,67926329,27908,26.29,10.65,4.1,
24-Sep-15,644,650.5,638.75,643.35,645.8397846,129226,3444,83459292,19329,14.96,11.75,-0.65,
28-Sep-15,645.05,653.95,640,642.1,647.6551338,84859,2579,54959367,15714,18.52,13.95,-2.95,
29-Sep-15,637.55,643.95,628.5,636.4,636.8330549,110126,3539,70131877,26604,24.16,15.45,-1.15,
30-Sep-15,639,640,632,637.8,636.7291406,174969,4199,111407861,63286,36.17,8,-1.2,
1-Oct-15,643.85,648.8,633,635.2,639.418926,197073,5308,126012206,50711,25.73,15.8,-8.65,
5-Oct-15,637.15,643.2,635.05,641.95,639.8801979,145707,3998,93235024,53769,36.9,8.15,4.8,
6-Oct-15,644.95,666,641.5,663.55,658.8789516,311520,6918,205253971,89039,28.58,24.5,18.6,
7-Oct-15,669.45,683.35,660.75,680.15,674.221143,256861,6533,173181117,42584,16.58,22.6,10.7,
8-Oct-15,685.55,688,672.8,678,680.3769563,188624,5696,128335423,31557,16.73,15.2,-7.55,
9-Oct-15,682.4,691.75,679.2,688.15,685.7973354,120544,3691,82668754,29711,24.65,12.55,5.75,
12-Oct-15,690,691,675,676.35,679.3907924,81020,2517,55044242,22792,28.13,16,-13.65,
13-Oct-15,678,681.1,673.75,678.3,677.7563065,78213,2467,53009354,21739,27.79,7.35,0.3,
14-Oct-15,674.8,679.6,660.25,678.25,673.7292354,77584,2517,52270609,15718,20.26,19.35,3.45,
15-Oct-15,683,683.9,670.25,672.6,674.5797028,81302,2800,54844679,23623,29.06,13.65,-10.4,
16-Oct-15,673,680.1,669.15,679.1,675.8585763,85212,2528,57591261,20800,24.41,10.95,6.1,
19-Oct-15,680.9,688.7,677.75,687.1,685.4667343,74897,2869,51339402,19686,26.28,10.95,6.2,
20-Oct-15,688.1,688.1,659.3,672.45,667.6591722,397362,10137,265302384,102823,25.88,28.8,-15.65,
21-Oct-15,672,681.75,672,676.9,676.9402577,66904,2347,45290011,21322,31.87,9.75,4.9,
23-Oct-15,683,686,679.45,681.35,682.5717426,74161,2332,50620203,35023,47.23,6.55,-1.65,
26-Oct-15,681.6,684,673.95,681,679.4004859,74497,2125,50613298,24496,32.88,10.05,-0.6,
27-Oct-15,678,686.55,672.55,684.35,680.0078326,50047,2332,34032352,9507,19,14,6.35,
28-Oct-15,684,700.95,676.05,695.55,689.3416127,144456,4129,99579532,54208,37.53,24.9,11.55,
29-Oct-15,699,704.75,689.5,691.1,697.002416,127067,4540,88566006,28263,22.24,15.25,-7.9,
30-Oct-15,695,702.65,687.05,689.85,695.6506909,143363,4109,99730570,41320,28.82,15.6,-5.15,
2-Nov-15,690.5,690.5,674.75,679.3,681.0266401,51276,1874,34920322,13077,25.5,15.75,-11.2,
3-Nov-15,688,688,671.5,675.3,677.6295611,97344,2840,65963172,28804,29.59,16.5,-12.7,
4-Nov-15,676.2,680,668.55,670.9,673.1264785,145756,4117,98112223,54976,37.72,11.45,-5.3,
5-Nov-15,674.15,675,655,658.5,666.8642639,289245,5827,192887154,74876,25.89,20,-15.65,
6-Nov-15,655,672,650.75,657.95,660.7488678,195857,4726,129412291,69523,35.5,21.25,2.95,
9-Nov-15,648.9,650.2,639.05,647.25,645.0215772,120961,3357,78022455,26756,22.12,11.15,-1.65,
10-Nov-15,650.9,650.9,638,640.85,643.7369518,80107,2485,51567836,17766,22.18,12.9,-10.05,
11-Nov-15,643.25,646.2,639.6,642.8,642.7507124,38951,1141,25035783,13096,33.62,6.6,-0.45,
13-Nov-15,639.45,639.45,615.7,618.6,625.1146261,145281,5470,90817278,54179,37.29,23.75,-20.85,
16-Nov-15,617.9,630.85,613.55,626.2,623.868843,114748,3553,71587702,29197,25.44,17.3,8.3,
17-Nov-15,629.75,638,627.1,634,634.4283291,91362,3061,57962641,25522,27.94,10.9,4.25,
18-Nov-15,635.7,642,627.55,629.85,634.673675,74435,2799,47241935,16736,22.48,14.45,-5.85,
19-Nov-15,635.25,637.8,630.25,635.15,634.5395249,59102,1788,37502555,15714,26.59,7.55,-0.1,
20-Nov-15,635,647.35,632,645.95,641.3511443,101548,3008,65127926,23023,22.67,15.35,10.95,
23-Nov-15,646,649.5,634,640.45,639.4674136,103617,3530,66259695,27288,26.34,15.5,-5.55,
24-Nov-15,639.25,646.9,635,637,640.5968636,59176,1903,37907960,16369,27.66,11.9,-2.25,
26-Nov-15,640.15,642.25,633,634.35,636.4238693,60094,1764,38245256,16765,27.9,9.25,-5.8,
27-Nov-15,638.85,644.05,636,642.6,640.4773556,58403,2192,37405799,14408,24.67,8.05,3.75,
30-Nov-15,643,651.2,639.05,644,645.8829134,70529,3060,45553476,13380,18.97,12.15,1,
1-Dec-15,646,650,644.75,648.5,647.5731701,37488,1546,24276223,9915,26.45,5.25,2.5,
2-Dec-15,650,659.9,648.9,657.25,656.3634289,85893,3602,56377024,23716,27.61,11,7.25,
3-Dec-15,657.4,657.4,643.25,650.55,649.5255325,57182,2231,37141169,11935,20.87,14.15,-6.85,
4-Dec-15,649,655.8,643.65,645.65,648.7386372,106136,2614,68854524,42177,39.74,12.15,-3.35,
7-Dec-15,647.5,653.5,640,645,646.0061606,52268,1670,33765450,15004,28.71,13.5,-2.5,
8-Dec-15,645,648,638.7,642.25,643.2650027,38343,1424,24664710,8151,21.26,9.3,-2.75,
9-Dec-15,640,644,620.1,623.4,629.672398,81657,2624,51417159,,,23.9,-16.6,
10-Dec-15,621.7,639.75,621.7,635.2,631.8256191,61618,2435,38931831,12575,20.41,18.05,13.5,
11-Dec-15,635,643,631.4,639.4,637.5249284,95674,2592,60994560,29592,30.93,11.6,4.4,
14-Dec-15,639,643.5,632,639.2,638.0380905,50485,1956,32211353,10910,21.61,11.5,0.2,
15-Dec-15,635,640.8,635,637.65,638.7126451,32914,1331,21022588,7685,23.35,5.8,2.65,
16-Dec-15,641,644,636.95,638.3,639.7626635,44123,1847,28228248,10304,23.35,7.05,-2.7,
17-Dec-15,638,644.5,637.3,643.1,641.7161415,79367,2726,50931085,33936,42.76,7.2,5.1,
18-Dec-15,643.1,648.75,640.15,642.15,644.5102041,40180,2012,25896420,12994,32.34,8.6,-0.95,
21-Dec-15,643.15,649,640.8,643.1,645.1028923,59227,1620,38207509,16743,28.27,8.2,-0.05,
22-Dec-15,643.1,648.3,641.45,644.2,644.7824218,57685,1281,37194274,14435,25.02,6.85,1.1,
23-Dec-15,645,649,645,647.35,647.0046063,29959,1183,19383611,8809,29.4,4,2.35,
24-Dec-15,648,654.5,645.2,648.25,649.9714016,44548,1461,28954926,7567,16.99,9.3,0.25,
28-Dec-15,649.5,657.2,647,655.15,653.3021556,89861,3626,58706385,35142,39.11,10.2,5.65,
29-Dec-15,656.7,660,652.45,653.15,655.4394551,30465,1407,19967963,7605,24.96,7.55,-3.55,
30-Dec-15,653.95,657.05,650.25,652.85,653.7330716,42532,1393,27804575,15892,37.36,6.8,-1.1,
31-Dec-15,652.85,654.9,648,649.5,651.0650322,67382,2672,43870064,26796,39.77,6.9,-3.35,
1-Jan-16,651,658,649,654.7,654.4366496,29250,978,19142272,5675,19.4,9,3.7,
4-Jan-16,654.7,654.7,638.4,645.55,645.5971468,69956,2385,45163394,25830,36.92,16.3,-9.15,
5-Jan-16,646.05,649.95,638.25,641.15,643.0828275,63759,2307,41002318,23932,37.54,11.7,-4.9,
6-Jan-16,641,657.6,638,652.4,649.5368197,73697,2202,47868915,20679,28.06,19.6,11.4,
7-Jan-16,650,650,630.4,639.15,642.3989511,73410,2306,47158507,24709,33.66,19.6,-10.85,
8-Jan-16,637.8,645,614.35,622.45,627.15577,161578,6879,101334575,50619,31.33,30.65,-15.35,
11-Jan-16,620,620,604.55,610.25,609.0189857,104974,3945,63931159,37847,36.05,15.45,-9.75,
12-Jan-16,609.8,618,605.75,611.65,611.6133369,67242,2400,41126104,13129,19.52,12.25,1.85,
13-Jan-16,614.9,616,597,608.7,608.1867496,93778,3449,57034537,20537,21.9,19,-6.2,
14-Jan-16,605,616,597.05,613.9,607.5755794,85215,3066,51774553,15079,17.7,18.95,8.9,
15-Jan-16,614,616.8,602.2,607.4,610.7947795,68078,2666,41581687,21174,31.1,14.6,-6.6,
18-Jan-16,607,607,586.1,590.85,595.9652083,86285,2957,51422858,22390,25.95,20.9,-16.15,
19-Jan-16,592,600.3,583.5,597.1,593.3485044,112363,4078,66670418,42434,37.77,16.8,5.1,
20-Jan-16,595,598.4,589.1,593.5,593.3183076,69725,2595,41369119,14699,21.08,9.3,-1.5,
21-Jan-16,595.6,600,577,581.65,589.4996014,86553,3407,51022959,19827,22.91,23,-13.95,
22-Jan-16,580.05,588.3,576.9,583.35,583.5651226,82076,3291,47896691,20725,25.25,11.4,3.3,
25-Jan-16,586,589.75,580,581.5,583.8957455,339736,2421,198370405,294780,86.77,9.75,-4.5,
27-Jan-16,580.55,587.3,574,580.5,580.5407892,57601,2512,33439730,14576,25.31,13.3,-0.05,
28-Jan-16,582.7,585.1,575.85,578,580.3621297,39160,1822,22726981,10152,25.92,9.25,-4.7,
29-Jan-16,579.95,590,578,585.7,583.1897232,65643,2210,38282323,15404,23.47,12,5.75,
1-Feb-16,589.95,605.7,589.8,597.8,599.6709405,82049,3730,49202401,15412,18.78,15.9,7.85,
2-Feb-16,600,606.35,562.8,574,578.3656361,396457,5370,229297105,34282,8.65,43.55,-26,
3-Feb-16,571,578.9,559.5,561.35,568.4783948,122378,4369,69569249,36016,29.43,19.4,-9.65,
4-Feb-16,563.9,572.3,540.55,550.25,551.8625458,153462,5584,84689930,27287,17.78,31.75,-13.65,
5-Feb-16,555,574.6,544.9,569.95,561.1687466,105454,3550,59177489,17787,16.87,29.7,14.95,
8-Feb-16,572,575.75,561.25,567,567.0062747,125105,3473,70935320,35432,28.32,14.5,-5,
9-Feb-16,561.2,570.55,551.4,556.5,557.6709887,143682,3408,80127283,44690,31.1,19.15,-4.7,
10-Feb-16,553,559.2,535,538.85,545.7159854,269958,6612,147320396,75706,28.04,24.2,-14.15,
11-Feb-16,533,548.5,518,541,535.5786315,427284,12800,228844180,64592,15.12,30.5,8,
12-Feb-16,540.1,542.2,525,528.6,533.2853184,226964,6403,121036569,54445,23.99,17.2,-11.5,
15-Feb-16,535,541.75,528.5,540.2,539.1669171,531126,3625,286365568,418612,78.82,13.25,5.2,
16-Feb-16,549,550,520.6,524.05,533.093936,396078,8668,211146780,169628,42.83,29.4,-24.95,
17-Feb-16,524.1,525.25,513.8,519.7,518.2261292,309876,6892,160585840,147384,47.56,11.45,-4.4,
18-Feb-16,524.55,529.45,520.55,525.35,524.577713,105954,3638,55581107,25877,24.42,8.9,0.8,
19-Feb-16,528,530,519.6,523.05,525.0446785,106360,3438,55843752,25972,24.42,10.4,-4.95,
22-Feb-16,534.8,534.8,525,530.5,529.6918457,59269,1596,31394306,18107,30.55,9.8,-4.3,
23-Feb-16,532,532.5,517.8,522.6,522.8691743,100653,2814,52628351,33156,32.94,14.7,-9.4,
24-Feb-16,523,523,510.6,513.8,514.7231663,86626,2493,44588409,16377,18.91,12.4,-9.2,
25-Feb-16,515,520.75,510.5,518.25,517.5929801,57921,2033,29979503,15534,26.82,10.25,3.25,
26-Feb-16,517,527.3,517,523.75,523.5584775,66205,2145,34662189,17723,26.77,10.3,6.75,
29-Feb-16,527,528.75,505.55,515,514.659668,179986,5713,92631535,61846,34.36,23.2,-12,
1-Mar-16,515,521.25,509.25,517.5,516.2930607,118269,5433,61061464,19600,16.57,12,2.5,
2-Mar-16,524,531.85,520,525.15,523.8936156,745711,4672,390673232,622819,83.52,11.85,1.15,
3-Mar-16,530,531,524.5,528.2,527.7276725,114612,3507,60483924,18584,16.21,6.5,-1.8,
4-Mar-16,531.65,545,530.1,539.1,539.2862801,303755,6358,163810904,133370,43.91,14.9,7.45,
8-Mar-16,540,549.5,529,531.5,536.8907107,137470,3839,73806366,40649,29.57,20.5,-8.5,
9-Mar-16,532,534.65,522,529.95,527.4772873,119779,4770,63180702,19025,15.88,12.65,-2.05,
10-Mar-16,539,539.9,530.2,534.45,535.0609394,147704,4323,79030641,29623,20.06,9.7,-4.55,
11-Mar-16,533.15,538.8,531.25,534.7,536.8879698,201642,2721,108259164,132278,65.6,7.55,1.55,
14-Mar-16,541.5,543.5,534,538.05,538.8221437,106378,3339,57318822,26109,24.54,9.5,-3.45,
15-Mar-16,535,538,521.6,524.7,527.033944,126355,3807,66593374,35018,27.71,16.4,-10.3,
16-Mar-16,524.5,534.75,516.8,532.65,521.3469652,696361,4860,363045694,566648,81.37,17.95,8.15,
17-Mar-16,536,536.5,522,524.45,530.1539001,270682,4789,143503118,147900,54.64,14.5,-11.55,
18-Mar-16,530,530.6,518,528.35,525.1925875,341990,4532,179610613,217176,63.5,12.6,-1.65,
21-Mar-16,532,538.9,528,535.95,533.5322971,106279,3636,56703279,30537,28.73,10.9,3.95,
22-Mar-16,539,539,531.6,536.5,534.8164916,77506,3089,41451487,24229,31.26,7.4,-2.5,
